negative_control,antibiotic,model,split_type,fold,n_train,n_test,n,n_resistant,n_susceptible,tp,tn,fp,fn,prevalence,sensitivity,specificity,false_susceptible_rate,false_resistant_rate,balanced_accuracy,mcc,ppv,npv,auroc_binary_score,auprc_binary_score,brier_binary_score,auroc_probability,auprc_probability,brier_probability,calibration_intercept,calibration_slope
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__021,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7948369565217391,0.7968966562716563,0.21230281876863194,5.275747147000777,8.19746230164143
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,22,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.3888888888888888,0.5497507978743035,0.22885681093687113,-4.1651629829092585,-4.58841737163045
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__022,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4230295566502463,0.44114376042220416,0.28615635496713165,-1.231863329018435,-1.6492574321314242
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__022,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7296195652173914,0.7409553531264057,0.2217899300718625,3.988659483915256,6.513330650923001
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,23,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.9814814814814814,0.9750111557340473,0.18722002018851788,102.66232042560273,128.76784992402537
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__023,414,57,57,28,29,3,28,1,25,0.49122807017543857,0.10714285714285714,0.9655172413793104,0.8928571428571429,0.034482758620689655,0.5363300492610837,0.14220211852586698,0.75,0.5283018867924528,0.5363300492610837,0.518953634085213,0.45614035087719296,0.5966748768472906,0.5765972682466043,0.266736774788079,1.347232889588716,1.8555365851357186
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__023,414,39,39,16,23,2,23,0,14,0.41025641025641024,0.125,1.0,0.875,0.0,0.5625,0.27875204519913876,1.0,0.6216216216216216,0.5625,0.483974358974359,0.358974358974359,0.264945652173913,0.4747680372680373,0.254862010871157,-0.6351619672344498,-0.33777999961888405
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,24,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.5185185185185185,0.6629882894943135,0.22379707050375305,-2.295616356797622,-2.078538976193135
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__024,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5387931034482759,0.5684677781675791,0.2777005157939351,0.9394196232379325,1.2776142980648695
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__024,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.9171195652173912,0.8746794871794872,0.22584226302734306,17.9481105277481,24.59245194378556
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,25,331,83,83,27,56,4,56,0,23,0.3253012048192771,0.14814814814814814,1.0,0.8518518518518519,0.0,0.5740740740740741,0.32406235328078015,1.0,0.7088607594936709,0.5740740740740741,0.4252565818830879,0.27710843373493976,1.0,1.0,0.17750107173223711,50.72860302224808,66.40776420645467
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__025,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4944581280788178,0.5219743000010982,0.2844705209354926,-3.3349961655889113,-4.378676166264889
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__025,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.327445652173913,0.5244662136109505,0.2526168413197334,-4.743864618014121,-5.921955973192157
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,26,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.7962962962962963,0.84719982747536,0.22052716952049722,-1.105077868189198,-0.521605361922733
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__026,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5929802955665024,0.6323397780164697,0.26738603633254926,5.533540108432839,7.154549342767774
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__026,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.9225543478260868,0.8887820512820513,0.24044146180312778,243.73165940840678,303.27242663000914
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,27,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.537037037037037,0.6602596510193093,0.20541241941145755,1.8576246290692466,3.46226230079647
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__027,414,57,57,28,29,1,29,0,27,0.49122807017543857,0.03571428571428571,1.0,0.9642857142857143,0.0,0.5178571428571429,0.13599594831899836,1.0,0.5178571428571429,0.5178571428571429,0.5093984962406015,0.47368421052631576,0.4833743842364532,0.48961018617973506,0.2763975548840828,0.4181765554229731,0.6215520372079985
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__027,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.6698369565217391,0.7045046732546733,0.22802658143415203,5.5149186135080335,8.169332001515585
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,28,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.3148148148148147,0.48189994162074706,0.24040067519976022,-6.059969552503865,-7.036241531679167
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__028,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5030788177339902,0.537178771694749,0.2799796784441727,-2.089142496642102,-2.9102988840491664
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__028,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7921195652173914,0.7878276003276004,0.25303851524658605,-1.09047338846861,-0.9941628341309935
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,29,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.3703703703703703,0.544786553621895,0.22020639461113312,-1.6675059412049327,-1.2848724223936212
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__029,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5905172413793103,0.5863054551964326,0.27360129662131627,1.6752392782606356,2.313098185045028
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__029,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.264945652173913,0.4747680372680373,0.26031309221384114,-4.408962637749955,-5.132401310888182
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,30,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.2962962962962963,0.48984178429116076,0.22249404744790235,-1.1621075072500366,-0.5941422432943662
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__030,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4858374384236453,0.5457832211556144,0.2799913053856962,-1.3403041823170059,-1.7975678554474663
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__030,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.735054347826087,0.7607470197930725,0.24230360782757598,5.178963042325266,7.791798449522398
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,31,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.0185185185185185,0.2138451025822744,0.2394161262506934,-201.03361288564813,-284.4771929770436
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__031,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4513546798029556,0.4862502645623218,0.27788058935131366,0.2323606681631792,0.3604005557466674
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__031,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.202445652173913,0.42233890013495273,0.24622386850711053,1.0506722078225463,1.8910814974084382
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,32,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.2407407407407407,0.419532225422453,0.2472075422597246,-6.6137265019513976,-7.738026758719101
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__032,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4685960591133005,0.4995495823317558,0.2777454945991689,0.16184478510146047,0.2674073148555481
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__032,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.2051630434782608,0.41992473242473244,0.25478438960153127,-33.300171097521115,-44.47557440718855
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,33,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.2222222222222222,0.39510690223169764,0.24197009055990995,-8.154073559023745,-9.495015654002934
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__033,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4328817733990148,0.469550868746468,0.2820322272735998,-1.5761195692077297,-2.0657887734765934
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__033,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.0801630434782608,0.3093531581031581,0.27070399270577594,-18.44118834730346,-23.84216014336283
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,34,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.2592592592592592,0.45250705886803866,0.2407775693921796,-3.1827174137682275,-3.0917171461525266
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__034,414,57,57,28,29,1,29,0,27,0.49122807017543857,0.03571428571428571,1.0,0.9642857142857143,0.0,0.5178571428571429,0.13599594831899836,1.0,0.5178571428571429,0.5178571428571429,0.5093984962406015,0.47368421052631576,0.3713054187192118,0.4496923322457086,0.282641338345463,-0.6526505347986783,-0.7926546017633019
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__034,414,39,39,16,23,2,23,0,14,0.41025641025641024,0.125,1.0,0.875,0.0,0.5625,0.27875204519913876,1.0,0.6216216216216216,0.5625,0.483974358974359,0.358974358974359,0.735054347826087,0.7607470197930725,0.2361104664306121,11.230782451248494,15.285796645187107
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,35,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.4444444444444444,0.5739268626331753,0.2182377019334374,0.49975279385586013,1.6394354232900474
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__035,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4427339901477832,0.5136618977734634,0.2803992790951128,-2.394380851567753,-3.2375618422792347
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__035,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.672554347826087,0.7153001278001279,0.24318881359992198,6.2982643531204925,9.384737976928543
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,36,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.0,0.22235066451179822,0.245704844899051,-435.74228358675884,-640.8832685696027
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__036,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4956896551724137,0.49851311996060704,0.2814168982213992,0.08504165471918264,0.1550797603112545
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__036,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.2105978260869565,0.41687192118226596,0.27969513418101133,-5.24043189966724,-6.082878803098338
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,37,331,83,83,27,56,1,56,0,26,0.3253012048192771,0.037037037037037035,1.0,0.9629629629629629,0.0,0.5185185185185185,0.1590395745378993,1.0,0.6829268292682927,0.5185185185185185,0.3502900490852298,0.3132530120481928,1.0,1.0,0.19565335595640718,75.93475961595107,97.21360035007416
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__037,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.33435960591133,0.4141451139732003,0.2898347809087436,-6.989973832174212,-9.737871386475147
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__037,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.6100543478260869,0.6668131962636606,0.2490792306820356,-1.328688669476733,-1.384482657493715
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,38,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.6111111111111112,0.713910853042723,0.22459672638307912,-2.921130055117931,-2.8964404450846923
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__038,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5129310344827587,0.5000611847609857,0.2820789097365336,-0.8041212827551822,-1.0241858881248533
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__038,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.9144021739130436,0.8663118131868132,0.2243178461975692,12.555811124059288,18.095247707906683
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,39,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.7777777777777777,0.8206554241425432,0.1947167021711925,5.168369261251988,8.189734663361094
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__039,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4193349753694581,0.4377542340700235,0.29001435233090495,-1.9263639573278846,-2.5786910533586713
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__039,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.7296195652173914,0.7409553531264057,0.22873036183223347,2.501268391804878,4.371924568220489
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,40,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.7037037037037037,0.8000892458723783,0.20225247004218827,6.498889294852771,9.62413162608537
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__040,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.5153940886699507,0.5156680259860726,0.2802050285969144,-0.07637386217192298,-0.05425761918526791
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__040,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.3301630434782608,0.5226411519514967,0.2648771893944726,-7.3603344202463905,-8.995228744276064
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,41,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.4814814814814815,0.5748508902590015,0.21366745195533698,2.3311056789205047,4.226874089880592
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__041,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.3713054187192118,0.43138259995368744,0.28759261994146496,-11.187540272933395,-15.620916115335945
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__041,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.077445652173913,0.3124715496039026,0.25378084583925303,-1187.243305541559,-1715.4718313729536
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,RANDOM_ISOLATE_LABEL_PERMUTATION,42,331,83,83,27,56,0,56,0,27,0.3253012048192771,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.6746987951807228,0.5,0.3253012048192771,0.3253012048192771,0.2037037037037037,0.3878744384246535,0.23387579899159813,-4.863615003088362,-5.385426150878573
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,CHINA_NINGXIA_2022__042,414,57,57,28,29,0,29,0,28,0.49122807017543857,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5087719298245614,0.5,0.49122807017543857,0.49122807017543857,0.4488916256157635,0.5006217824002261,0.29213776878562464,-1.0579907836998665,-1.3794148029805786
TRAINING_LABEL_PERMUTATION,levofloxacin,MUTATION_ONLY_LOGISTIC,HPGP_TO_EXTERNAL_LABEL_PERMUTATION,ZENODO_10369064__042,414,39,39,16,23,0,23,0,16,0.41025641025641024,0.0,1.0,1.0,0.0,0.5,0.0,nan,0.5897435897435898,0.5,0.41025641025641024,0.41025641025641024,0.735054347826087,0.7607470197930725,0.23026089106976938,2.373425734116989,4.09377086570848
