dataset_id,isolate_id,antibiotic,mic_raw,mic_numeric,mic_operator,unit,ast_method,medium,incubation,breakpoint_standard,breakpoint_version,susceptibility_original,susceptibility_recomputed,borderline_mic,phenotype_quality
HPGP_GLOBAL,CHI-107,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-113,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-113,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-114,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-114,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-119,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-119,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-122,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-122,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-123,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-123,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-124,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-124,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,R,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-125,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-125,levofloxacin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
HPGP_GLOBAL,CHI-126,clarithromycin,,,,mg/L,centralized phenotyping; exact per-isolate MIC not in code snapshot,see publication,see publication,publication-defined,under audit,S,,unknown,A_binary_public_exact_link
